time;Load_load2_running;Load_load2_terminal_V_re;Load_load2_terminal_V_im;Load_load2_PPu;Load_load1_PPu;MS1_gen_cePu;MS1_gen_PePu;MS1_gen_cmPu;MS1_gen_PmPu;MS1_gen_ufPu;MS1_gen_efdPu;MS1_gen_omegaPu;MS1_gen_theta;MS1_gen_PGenPu;MS1_gen_QGenPu;MS1_gen_PGen;MS1_gen_QGen;MS1_gen_UPu;MS1_gen_IStatorPu;MS1_gen_IRotorPu;MS1_gen_UStatorPu;MS1_gen_QStatorPu;MS1_gen_thetaInternal;MS2_gen_cePu;MS2_gen_PePu;MS2_gen_cmPu;MS2_gen_PmPu;MS2_gen_ufPu;MS2_gen_efdPu;MS2_gen_omegaPu;MS2_gen_theta;MS2_gen_PGenPu;MS2_gen_QGenPu;MS2_gen_PGen;MS2_gen_QGen;MS2_gen_UPu;MS2_gen_IStatorPu;MS2_gen_IRotorPu;MS2_gen_UStatorPu;MS2_gen_QStatorPu;MS2_gen_thetaInternal;
31.5718;-1;-0.936018;0.507261;0;2.15354;0.559427;0.578497;0.734947;0.76;0.00131627;1.81724;1.03409;9.69379;2.89249;0.216307;289.249;21.6307;1.06463;2.72447;1.56666;1.06463;0.216307;0.765642;-0.142474;-0.147369;-1.93356e-05;-2e-05;0.000798663;1.10263;1.03436;8.72134;-0.736846;-0.17414;-73.6846;-17.414;1.15439;0.65588;1.08481;1.15439;-0.17414;-0.154111;
31.652;-1;-0.988593;-0.404196;0;2.16725;0.561838;0.581961;0.733721;0.76;0.00131627;1.81724;1.03582;10.5744;2.90862;0.227198;290.862;22.7198;1.068;2.73162;1.56994;1.068;0.227198;0.761621;-0.142562;-0.147665;-1.93087e-05;-2e-05;0.000798663;1.10263;1.0358;9.60486;-0.739256;-0.184702;-73.9256;-18.4702;1.15725;0.658416;1.08218;1.15725;-0.184702;-0.155477;
31.7322;-1;-0.27266;-1.03592;0;2.1802;0.568322;0.589628;0.732538;0.76;0.00131627;1.81724;1.03749;11.4976;2.94814;0.237867;294.814;23.7867;1.0712;2.76112;1.5788;1.0712;0.237867;0.759435;-0.147633;-0.153135;-1.92814e-05;-2e-05;0.000798663;1.10263;1.03727;10.5253;-0.765673;-0.192459;-76.5673;-19.2459;1.15995;0.680622;1.08144;1.15995;-0.192459;-0.158774;
31.8124;-1;0.698462;-0.816461;0;2.1928;0.576574;0.599109;0.731415;0.76;0.00131627;1.81724;1.03908;12.4618;2.99728;0.247827;299.728;24.7827;1.07435;2.79973;1.59168;1.07435;0.247827;0.758412;-0.154912;-0.16092;-1.92531e-05;-2e-05;0.000798663;1.10263;1.03879;11.4837;-0.80202;-0.198326;-80.202;-19.8326;1.16266;0.710729;1.08299;1.16266;-0.198326;-0.163316;
31.8926;-1;1.0668;0.151149;0;2.20573;0.5845;0.608223;0.730357;0.76;0.00131627;1.81724;1.04059;13.4648;3.04111;0.257171;304.111;25.7171;1.07746;2.83257;1.60338;1.07746;0.257171;0.757724;-0.160086;-0.166548;-1.92239e-05;-2e-05;0.000798663;1.10263;1.04037;12.4812;-0.832742;-0.204115;-83.2742;-20.4115;1.16539;0.735713;1.08366;1.16539;-0.204115;-0.167664;
31.9727;-1;0.409139;1.00026;0;2.21905;0.588819;0.613565;0.729347;0.76;0.00131627;1.81724;1.04203;14.5051;3.06783;0.265999;306.783;26.5999;1.0807;2.84938;1.61199;1.0807;0.265999;0.756188;-0.162394;-0.169212;-1.91942e-05;-2e-05;0.000798663;1.10263;1.04198;13.5188;-0.846059;-0.211386;-84.6059;-21.1386;1.16831;0.746433;1.08374;1.16831;-0.211386;-0.171242;
32.0529;-1;-0.69068;0.835509;0;2.23334;0.589999;0.615624;0.728365;0.76;0.00131627;1.81724;1.04343;15.5813;3.074;0.274454;307.4;27.4454;1.08407;2.84617;1.61625;1.08407;0.274454;0.753665;-0.159715;-0.166676;-1.91647e-05;-2e-05;0.000798663;1.10263;1.04359;14.5967;-0.837985;-0.220818;-83.7985;-22.0818;1.17138;0.739535;1.08214;1.17138;-0.220818;-0.173092;
32.1331;-1;-1.05739;-0.254314;0;2.24722;0.585848;0.612122;0.727379;0.76;0.00131627;1.81724;1.04485;16.6933;3.06061;0.283086;306.061;28.3086;1.08754;2.82625;1.61503;1.08754;0.283086;0.749317;-0.155167;-0.162173;-1.91359e-05;-2e-05;0.000798663;1.10263;1.04516;15.7145;-0.810867;-0.232528;-81.0867;-23.2528;1.17455;0.718186;1.07886;1.17455;-0.232528;-0.173868;
32.2133;-1;-0.197144;-1.0731;0;2.26177;0.580934;0.607826;0.726376;0.76;0.00131627;1.81724;1.04629;17.8415;3.03913;0.29191;303.913;29.191;1.09106;2.79831;1.61142;1.09106;0.29191;0.744381;-0.148096;-0.155008;-1.91082e-05;-2e-05;0.000798663;1.10263;1.04667;16.8709;-0.775038;-0.245214;-77.5038;-24.5214;1.17776;0.69021;1.0745;1.17776;-0.245214;-0.173354;
32.2534;-1;0.434322;-1.0028;0;2.26907;0.578276;0.60547;0.725866;0.76;0.00131627;1.81724;1.04703;18.4292;3.02735;0.296513;302.735;29.6513;1.09282;2.78349;1.60915;1.09282;0.296513;0.741749;-0.144368;-0.151211;-1.90949e-05;-2e-05;0.000798663;1.10263;1.0474;17.4634;-0.756056;-0.251762;-75.6056;-25.1762;1.17936;0.675681;1.0721;1.17936;-0.251762;-0.172816;
32.3336;-1;1.0951;0.050913;0;2.28347;0.574547;0.602422;0.724833;0.76;0.00131627;1.81724;1.04852;19.6329;3.01211;0.30605;301.211;30.605;1.09628;2.76172;1.60615;1.09628;0.30605;0.736893;-0.138546;-0.14531;-1.9069e-05;-2e-05;0.000798663;1.10263;1.04882;18.6752;-0.726551;-0.264153;-72.6551;-26.4153;1.18248;0.653781;1.06777;1.18248;-0.264153;-0.171917;
32.4138;-1;0.302814;1.05714;0;2.2976;0.573492;0.602177;0.723797;0.76;0.00131627;1.81724;1.05002;20.8742;3.01057;0.315832;301.057;31.5832;1.09966;2.7527;1.60599;1.09966;0.315832;0.732878;-0.135381;-0.142177;-1.9044e-05;-2e-05;0.000798663;1.10263;1.0502;19.9222;-0.71095;-0.275294;-71.095;-27.5294;1.18549;0.64306;1.06438;1.18549;-0.275294;-0.171585;
32.494;-1;-0.929817;0.593253;0;2.31137;0.575046;0.604664;0.722773;0.76;0.00131627;1.81724;1.05151;22.1531;3.02332;0.325418;302.332;32.5418;1.10295;2.75694;1.6091;1.10295;0.325418;0.729849;-0.135024;-0.141986;-1.90193e-05;-2e-05;0.000798663;1.10263;1.05156;21.2039;-0.709931;-0.284809;-70.9931;-28.4809;1.18842;0.643654;1.06233;1.18842;-0.284809;-0.172101;
32.5742;-1;-0.809425;-0.753927;0;2.32514;0.579297;0.609973;0.721779;0.76;0.00131627;1.81724;1.05295;23.4688;3.04756;0.334925;304.756;33.4925;1.10617;2.77079;1.61526;1.10617;0.334925;0.72793;-0.136557;-0.143785;-1.89947e-05;-2e-05;0.000798663;1.10263;1.05293;22.5201;-0.720341;-0.293158;-72.0341;-29.3158;1.1913;0.652255;1.06091;1.1913;-0.293158;-0.173348;
32.6143;-1;-0.164068;-1.09556;0;2.33164;0.580861;0.612032;0.721293;0.76;0.00131627;1.81724;1.05366;24.1402;3.06016;0.33913;306.016;33.913;1.10778;2.77934;1.61845;1.10778;0.33913;0.726948;-0.137889;-0.145282;-1.89822e-05;-2e-05;0.000798663;1.10263;1.05362;23.1912;-0.72641;-0.296708;-72.641;-29.6708;1.19274;0.65787;1.06102;1.19274;-0.296708;-0.174219;
32.6945;-1;1.04407;-0.379662;0;2.34505;0.584956;0.617154;0.720349;0.76;0.00131627;1.81724;1.05504;25.5094;3.08577;0.347836;308.577;34.7836;1.11096;2.79516;1.62528;1.11096;0.347836;0.72539;-0.140008;-0.147709;-1.89572e-05;-2e-05;0.000798663;1.10263;1.05501;24.5596;-0.738546;-0.304095;-73.8546;-30.4095;1.19563;0.668019;1.06077;1.19563;-0.304095;-0.175947;
32.7747;-1;0.548192;0.969965;0;2.35856;0.587773;0.620914;0.719435;0.76;0.00131627;1.81724;1.05638;26.9127;3.10457;0.356163;310.457;35.6163;1.11416;2.80475;1.63095;1.11416;0.356163;0.723622;-0.140816;-0.14876;-1.8932e-05;-2e-05;0.000798663;1.10263;1.05641;25.9633;-0.743799;-0.311781;-74.3799;-31.1781;1.19856;0.672891;1.06023;1.19856;-0.311781;-0.177367;
32.8549;-1;-0.892191;0.672717;0;2.37225;0.588716;0.622684;0.718541;0.76;0.00131627;1.81724;1.0577;28.3496;3.11352;0.364228;311.352;36.4228;1.11739;2.80543;1.63459;1.11739;0.364228;0.721345;-0.139707;-0.147785;-1.89069e-05;-2e-05;0.000798663;1.10263;1.05782;27.4022;-0.739074;-0.320183;-73.9074;-32.0183;1.20156;0.670352;1.05897;1.20156;-0.320183;-0.178142;
32.9351;-1;-0.758997;-0.824483;0;2.38611;0.587991;0.622685;0.717656;0.76;0.00131627;1.81724;1.059;29.8196;3.11342;0.372376;311.342;37.2376;1.12065;2.79804;1.63613;1.12065;0.372376;0.718519;-0.136929;-0.145035;-1.88822e-05;-2e-05;0.000798663;1.10263;1.0592;28.8762;-0.725173;-0.329517;-72.5173;-32.9517;1.20459;0.661244;1.057;1.20459;-0.329517;-0.178209;
32.9752;-1;0.00548429;-1.12227;0;2.3931;0.58708;0.622103;0.717215;0.76;0.00131627;1.81724;1.05965;30.5669;3.11051;0.376462;311.051;37.6462;1.12229;2.79181;1.63621;1.12229;0.376462;0.716911;-0.134982;-0.143065;-1.88701e-05;-2e-05;0.000798663;1.10263;1.05988;29.6261;-0.715324;-0.334447;-71.5324;-33.4447;1.20612;0.654702;1.05575;1.20612;-0.334447;-0.177978;
33.0554;-1;1.12451;-0.0484995;0;2.40705;0.585104;0.620775;0.716328;0.76;0.00131627;1.81724;1.06097;32.0864;3.10388;0.384764;310.388;38.4764;1.12555;2.77876;1.63592;1.12555;0.384764;0.713561;-0.130949;-0.138964;-1.88464e-05;-2e-05;0.000798663;1.10263;1.06121;31.1513;-0.69482;-0.344443;-69.482;-34.4443;1.20915;0.641366;1.05307;1.20915;-0.344443;-0.177237;
33.0955;-1;0.839388;0.752302;0;2.41401;0.584147;0.620146;0.715883;0.76;0.00131627;1.81724;1.06163;32.8585;3.10073;0.388972;310.073;38.8972;1.12718;2.77244;1.63569;1.12718;0.388972;0.711861;-0.128972;-0.136951;-1.88348e-05;-2e-05;0.000798663;1.10263;1.06186;31.9264;-0.684753;-0.349448;-68.4753;-34.9448;1.21066;0.634996;1.05169;1.21066;-0.349448;-0.17677;
33.1757;-1;-0.755772;0.840594;0;2.4278;0.583096;0.6198;0.714994;0.76;0.00131627;1.81724;1.06295;34.4278;3.099;0.397405;309.9;39.7405;1.13039;2.76397;1.63604;1.13039;0.397405;0.708715;-0.125908;-0.133858;-1.88122e-05;-2e-05;0.000798663;1.10263;1.06314;33.5008;-0.669288;-0.359018;-66.9288;-35.9018;1.21364;0.625805;1.04924;1.21364;-0.359018;-0.175967;
33.2558;-1;-0.816472;-0.786336;0;2.44142;0.58331;0.620793;0.714111;0.76;0.00131627;1.81724;1.06426;36.0301;3.10402;0.405801;310.402;40.5801;1.13356;2.76162;1.63767;1.13356;0.405801;0.705998;-0.124181;-0.132177;-1.879e-05;-2e-05;0.000798663;1.10263;1.0644;35.1072;-0.660719;-0.367924;-66.0719;-36.7924;1.21656;0.621632;1.04734;1.21656;-0.367924;-0.175466;
33.2959;-1;0.011965;-1.13506;0;2.44817;0.583934;0.621839;0.713674;0.76;0.00131627;1.81724;1.06491;36.8437;3.10919;0.409885;310.919;40.9885;1.13512;2.76278;1.63911;1.13512;0.409885;0.704831;-0.123781;-0.131829;-1.8779e-05;-2e-05;0.000798663;1.10263;1.06502;35.9223;-0.659143;-0.372034;-65.9143;-37.2034;1.21801;0.621414;1.0466;1.21801;-0.372034;-0.175343;
33.3761;-1;1.13328;0.10594;0;2.46154;0.585832;0.624612;0.712814;0.76;0.00131627;1.81724;1.0662;38.4951;3.12306;0.417874;312.306;41.7874;1.13822;2.76826;1.64276;1.13822;0.417874;0.702815;-0.123726;-0.131924;-1.87571e-05;-2e-05;0.000798663;1.10263;1.06626;37.576;-0.659622;-0.379777;-65.9622;-37.9777;1.22088;0.623432;1.04554;1.22088;-0.379777;-0.175372;
33.4162;-1;0.679655;0.914939;0;2.46818;0.587031;0.626262;0.712392;0.76;0.00131627;1.81724;1.06683;39.3329;3.13131;0.421757;313.131;42.1757;1.13976;2.77216;1.64492;1.13976;0.421757;0.701944;-0.123953;-0.132243;-1.87462e-05;-2e-05;0.000798663;1.10263;1.06688;38.4145;-0.661216;-0.383428;-66.1216;-38.3428;1.22232;0.625325;1.04517;1.22232;-0.383428;-0.175492;
33.4964;-1;-0.998009;0.55678;0;2.48145;0.589256;0.629366;0.711564;0.76;0.00131627;1.81724;1.06807;41.0321;3.14683;0.429318;314.683;42.9318;1.14281;2.77909;1.64918;1.14281;0.429318;0.700259;-0.124227;-0.132691;-1.87244e-05;-2e-05;0.000798663;1.10263;1.06813;40.1152;-0.663453;-0.390611;-66.3453;-39.0611;1.22518;0.628395;1.04451;1.22518;-0.390611;-0.175732;
33.5365;-1;-1.0737;-0.395841;0;2.48808;0.59022;0.630755;0.711158;0.76;0.00131627;1.81724;1.06868;41.8933;3.15378;0.433003;315.378;43.3003;1.14434;2.78183;1.6512;1.14434;0.433003;0.69942;-0.124214;-0.132753;-1.87135e-05;-2e-05;0.000798663;1.10263;1.06875;40.9773;-0.663767;-0.394178;-66.3767;-39.4178;1.22662;0.629359;1.04419;1.22662;-0.394178;-0.175828;
33.6167;-1;0.579609;-0.990232;0;2.50136;0.591442;0.632774;0.710358;0.76;0.00131627;1.81724;1.06988;43.6386;3.16387;0.440266;316.387;44.0266;1.14739;2.78402;1.65451;1.14739;0.440266;0.697578;-0.123474;-0.132115;-1.86918e-05;-2e-05;0.000798663;1.10263;1.06999;42.7249;-0.660577;-0.401519;-66.0577;-40.1519;1.22951;0.62873;1.04333;1.22951;-0.401519;-0.175783;
33.6368;-1;0.947828;-0.64798;0;2.50469;0.591604;0.633124;0.710161;0.76;0.00131627;1.81724;1.07018;44.0797;3.16562;0.442061;316.562;44.2061;1.14815;2.78389;1.65518;1.14815;0.442061;0.697084;-0.123144;-0.131801;-1.86864e-05;-2e-05;0.000798663;1.10263;1.0703;43.1667;-0.659003;-0.403396;-65.9003;-40.3396;1.23024;0.628062;1.04307;1.23024;-0.403396;-0.175723;
33.6769;-1;1.10195;0.327809;0;2.51135;0.591743;0.633623;0.709767;0.76;0.00131627;1.81724;1.07077;44.9675;3.16811;0.445645;316.811;44.5645;1.14968;2.78278;1.65631;1.14968;0.445645;0.69604;-0.122298;-0.13097;-1.86757e-05;-2e-05;0.000798663;1.10263;1.07091;44.0561;-0.65485;-0.407223;-65.485;-40.7223;1.23169;0.626082;1.04249;1.23169;-0.407223;-0.175526;
33.7571;-1;-0.571268;1.00122;0;2.52468;0.591493;0.634054;0.708985;0.76;0.00131627;1.81724;1.07196;46.7654;3.17027;0.452813;317.027;45.2813;1.15273;2.77815;1.6579;1.15273;0.452813;0.693775;-0.120081;-0.128742;-1.86545e-05;-2e-05;0.000798663;1.10263;1.07213;45.8578;-0.64371;-0.415086;-64.371;-41.5086;1.2346;0.620393;1.0411;1.2346;-0.415086;-0.174867;
33.7972;-1;-1.1428;0.162188;0;2.53135;0.591163;0.634049;0.708595;0.76;0.00131627;1.81724;1.07254;47.6755;3.17024;0.456404;317.024;45.6404;1.15425;2.77491;1.65841;1.15425;0.456404;0.692571;-0.118771;-0.127408;-1.86441e-05;-2e-05;0.000798663;1.10263;1.07272;46.7701;-0.63704;-0.419099;-63.704;-41.9099;1.23605;0.616915;1.04031;1.23605;-0.419099;-0.174419;
33.8774;-1;0.153568;-1.14704;0;2.54462;0.590571;0.634108;0.707819;0.76;0.00131627;1.81724;1.07372;49.5179;3.17054;0.463587;317.054;46.3587;1.15727;2.7688;1.65937;1.15727;0.463587;0.690161;-0.116231;-0.12482;-1.86237e-05;-2e-05;0.000798663;1.10263;1.0739;48.617;-0.6241;-0.427067;-62.41;-42.7067;1.23893;0.61039;1.03875;1.23893;-0.427067;-0.173433;
33.9174;-1;1.01459;-0.559786;0;2.55123;0.590354;0.634223;0.707432;0.76;0.00131627;1.81724;1.07431;50.4503;3.17111;0.467171;317.111;46.7171;1.15877;2.76615;1.65988;1.15877;0.467171;0.688974;-0.115048;-0.123617;-1.86137e-05;-2e-05;0.000798663;1.10263;1.07448;49.5515;-0.618084;-0.430997;-61.8084;-43.0997;1.24036;0.607495;1.03798;1.24036;-0.430997;-0.172914;
33.9375;-1;1.15882;-0.0401671;0;2.55452;0.590288;0.634325;0.707239;0.76;0.00131627;1.81724;1.0746;50.9192;3.17162;0.468958;317.162;46.8958;1.15952;2.76503;1.66017;1.15952;0.468958;0.688393;-0.114501;-0.123062;-1.86087e-05;-2e-05;0.000798663;1.10263;1.07477;50.0215;-0.615309;-0.432937;-61.5309;-43.2937;1.24108;0.606212;1.03762;1.24108;-0.432937;-0.172656;
33.9776;-1;0.712666;0.91654;0;2.56108;0.590296;0.634678;0.706854;0.76;0.00131627;1.81724;1.07519;51.8626;3.17339;0.472512;317.339;47.2512;1.16101;2.76344;1.66087;1.16101;0.472512;0.687278;-0.113551;-0.122105;-1.85988e-05;-2e-05;0.000798663;1.10263;1.07534;50.9669;-0.610527;-0.436735;-61.0527;-43.6735;1.2425;0.604149;1.03694;1.2425;-0.436735;-0.172169;
33.9976;-1;0.214729;1.14173;0;2.56435;0.590369;0.634929;0.706662;0.76;0.00131627;1.81724;1.07548;52.3371;3.17464;0.474276;317.464;47.4276;1.16175;2.76297;1.66129;1.16175;0.474276;0.686744;-0.113147;-0.121703;-1.85939e-05;-2e-05;0.000798663;1.10263;1.07562;51.4423;-0.608517;-0.438592;-60.8517;-43.8592;1.2432;0.603364;1.03663;1.2432;-0.438592;-0.17194;
34.0377;-1;-0.809382;0.835456;0;2.57086;0.590658;0.635583;0.706281;0.76;0.00131627;1.81724;1.07606;53.2916;3.17792;0.477772;317.792;47.7772;1.16322;2.7627;1.66228;1.16322;0.477772;0.685731;-0.112486;-0.121057;-1.85841e-05;-2e-05;0.000798663;1.10263;1.07619;52.3985;-0.605283;-0.442215;-60.5283;-44.2215;1.24461;0.602288;1.03608;1.24461;-0.442215;-0.171522;
34.0578;-1;-1.10457;0.367035;0;2.57411;0.590872;0.635985;0.706091;0.76;0.00131627;1.81724;1.07635;53.7715;3.17992;0.479502;317.992;47.9502;1.16396;2.76288;1.66285;1.16396;0.479502;0.685252;-0.112228;-0.12081;-1.85792e-05;-2e-05;0.000798663;1.10263;1.07647;52.8792;-0.604048;-0.443981;-60.4048;-44.3981;1.24531;0.601988;1.03584;1.24531;-0.443981;-0.171333;
34.0979;-1;-0.930965;-0.701071;0;2.58057;0.591415;0.636908;0.705714;0.76;0.00131627;1.81724;1.07692;54.7369;3.18454;0.482921;318.454;48.2921;1.16542;2.76378;1.66411;1.16542;0.482921;0.684344;-0.111826;-0.12044;-1.85695e-05;-2e-05;0.000798663;1.10263;1.07703;53.8461;-0.602202;-0.447426;-60.2202;-44.7426;1.24671;0.601764;1.03541;1.24671;-0.447426;-0.170992;
34.1781;-1;1.00071;-0.602943;0;2.59343;0.592747;0.639016;0.704971;0.76;0.00131627;1.81724;1.07806;56.6891;3.19508;0.489591;319.508;48.9591;1.16832;2.76669;1.66696;1.16832;0.489591;0.682676;-0.111279;-0.119975;-1.85503e-05;-2e-05;0.000798663;1.10263;1.07815;55.8008;-0.599876;-0.454054;-59.9876;-45.4054;1.24949;0.602117;1.03474;1.24949;-0.454054;-0.170407;
34.2182;-1;1.05569;0.50384;0;2.59983;0.593489;0.640148;0.704605;0.76;0.00131627;1.81724;1.07862;57.6759;3.20074;0.492843;320.074;49.2843;1.16976;2.76849;1.66849;1.16976;0.492843;0.6819;-0.111084;-0.119827;-1.85407e-05;-2e-05;0.000798663;1.10263;1.07871;56.7888;-0.599135;-0.457258;-59.9135;-45.7258;1.25088;0.602526;1.03447;1.25088;-0.457258;-0.17015;
34.2382;-1;0.688716;0.946406;0;2.60302;0.59386;0.640713;0.704424;0.76;0.00131627;1.81724;1.0789;58.1719;3.20356;0.494449;320.356;49.4449;1.17048;2.76938;1.66926;1.17048;0.494449;0.681521;-0.110987;-0.119753;-1.85359e-05;-2e-05;0.000798663;1.10263;1.07899;57.2854;-0.598765;-0.45884;-59.8765;-45.884;1.25157;0.602726;1.03435;1.25157;-0.45884;-0.170024;
34.2783;-1;-0.422648;1.09304;0;2.6094;0.594543;0.641778;0.704064;0.76;0.00131627;1.81724;1.07945;59.1692;3.20889;0.497627;320.889;49.7627;1.17191;2.7709;1.67075;1.17191;0.497627;0.680761;-0.110734;-0.119542;-1.85264e-05;-2e-05;0.000798663;1.10263;1.07954;58.2839;-0.597708;-0.461995;-59.7708;-46.1995;1.25296;0.602927;1.03411;1.25296;-0.461995;-0.16976;
34.3585;-1;-0.805769;-0.854875;0;2.62214;0.595582;0.643548;0.703354;0.76;0.00131627;1.81724;1.08054;61.1844;3.21774;0.503885;321.774;50.3885;1.17477;2.77243;1.67342;1.17477;0.503885;0.679189;-0.109902;-0.118765;-1.85074e-05;-2e-05;0.000798663;1.10263;1.08065;60.3017;-0.593827;-0.468331;-59.3827;-46.8331;1.25573;0.602264;1.03355;1.25573;-0.468331;-0.169128;
34.3986;-1;0.305629;-1.13579;0;2.6285;0.595923;0.644238;0.703004;0.76;0.00131627;1.81724;1.08108;62.2023;3.22119;0.506971;322.119;50.6971;1.17619;2.77237;1.67457;1.17619;0.506971;0.678368;-0.109308;-0.118184;-1.8498e-05;-2e-05;0.000798663;1.10263;1.0812;61.321;-0.590918;-0.471523;-59.0918;-47.1523;1.25712;0.601366;1.03324;1.25712;-0.471523;-0.168751;
34.4187;-1;0.823305;-0.84099;0;2.63168;0.596044;0.644529;0.702829;0.76;0.00131627;1.81724;1.08134;62.7138;3.22264;0.508506;322.264;50.8506;1.1769;2.77213;1.67509;1.1769;0.508506;0.677946;-0.108963;-0.11784;-1.84934e-05;-2e-05;0.000798663;1.10263;1.08147;61.8333;-0.589201;-0.473129;-58.9201;-47.3129;1.25781;0.600766;1.03306;1.25781;-0.473129;-0.168544;
34.4588;-1;1.14651;0.271922;0;2.63803;0.596197;0.645013;0.702482;0.76;0.00131627;1.81724;1.08188;63.7418;3.22506;0.511569;322.506;51.1569;1.17832;2.77122;1.67602;1.17832;0.511569;0.677076;-0.108183;-0.117055;-1.84841e-05;-2e-05;0.000798663;1.10263;1.08201;62.863;-0.585277;-0.476364;-58.5277;-47.6364;1.2592;0.599298;1.03269;1.2592;-0.476364;-0.16809;
34.5389;-1;-0.796446;0.872225;0;2.6507;0.596282;0.645737;0.701793;0.76;0.00131627;1.81724;1.08294;65.8179;3.22869;0.517666;322.869;51.7666;1.18115;2.76843;1.67759;1.18115;0.517666;0.675273;-0.10641;-0.115251;-1.84657e-05;-2e-05;0.000798663;1.10263;1.08309;64.9427;-0.576255;-0.482875;-57.6255;-48.2875;1.26196;0.59576;1.03187;1.26196;-0.482875;-0.167056;
34.579;-1;-1.1545;-0.256034;0;2.65701;0.596246;0.646014;0.701451;0.76;0.00131627;1.81724;1.08347;66.866;3.23007;0.5207;323.007;52.07;1.18255;2.7667;1.67826;1.18255;0.5207;0.674348;-0.10545;-0.114267;-1.84567e-05;-2e-05;0.000798663;1.10263;1.08362;65.9926;-0.571337;-0.486138;-57.1337;-48.6138;1.26333;0.593804;1.03143;1.26333;-0.486138;-0.166484;
34.5991;-1;-0.869597;-0.802425;0;2.66016;0.596223;0.646145;0.701281;0.76;0.00131627;1.81724;1.08373;67.3926;3.23073;0.522213;323.073;52.2213;1.18325;2.76582;1.67858;1.18325;0.522213;0.673883;-0.104965;-0.11377;-1.84522e-05;-2e-05;0.000798663;1.10263;1.08388;66.5201;-0.568851;-0.487765;-56.8851;-48.7765;1.26402;0.592823;1.03121;1.26402;-0.487765;-0.166189;
34.6392;-1;0.27402;-1.15252;0;2.66644;0.596208;0.646443;0.700941;0.76;0.00131627;1.81724;1.08426;68.4506;3.23221;0.525228;323.221;52.5228;1.18465;2.7642;1.67923;1.18465;0.525228;0.672963;-0.104032;-0.112813;-1.84433e-05;-2e-05;0.000798663;1.10263;1.08441;67.5801;-0.564064;-0.490993;-56.4064;-49.0993;1.26538;0.590988;1.03078;1.26538;-0.490993;-0.165592;
34.7194;-1;0.827054;0.852026;0;2.67894;0.59639;0.647263;0.700266;0.76;0.00131627;1.81724;1.0853;70.5865;3.23632;0.531185;323.632;53.1185;1.18742;2.76197;1.68069;1.18742;0.531185;0.671199;-0.10239;-0.111138;-1.84257e-05;-2e-05;0.000798663;1.10263;1.08544;69.7195;-0.555691;-0.497289;-55.5691;-49.7289;1.2681;0.588058;1.03002;1.2681;-0.497289;-0.164421;
34.7595;-1;-0.360507;1.13281;0;2.68514;0.596602;0.647803;0.699931;0.76;0.00131627;1.81724;1.08582;71.6643;3.23901;0.534122;323.901;53.4122;1.1888;2.76142;1.68152;1.1888;0.534122;0.670361;-0.101696;-0.110437;-1.8417e-05;-2e-05;0.000798663;1.10263;1.08595;70.799;-0.552187;-0.500348;-55.2187;-50.0348;1.26944;0.586995;1.02969;1.26944;-0.500348;-0.163854;
34.7795;-1;-0.893525;0.78516;0;2.68824;0.596742;0.64811;0.699764;0.76;0.00131627;1.81724;1.08608;72.2057;3.24055;0.535577;324.055;53.5577;1.18948;2.7613;1.68197;1.18948;0.535577;0.669955;-0.101386;-0.110126;-1.84127e-05;-2e-05;0.000798663;1.10263;1.08621;71.3412;-0.55063;-0.501852;-55.063;-50.1852;1.27011;0.586574;1.02954;1.27011;-0.501852;-0.163578;
34.8196;-1;-1.11137;-0.427753;0;2.69441;0.597093;0.648798;0.699433;0.76;0.00131627;1.81724;1.08659;73.2932;3.24399;0.538458;324.399;53.8458;1.19084;2.76138;1.68293;1.19084;0.538458;0.669174;-0.100837;-0.109581;-1.84041e-05;-2e-05;0.000798663;1.10263;1.08671;72.4303;-0.547905;-0.504804;-54.7905;-50.4804;1.27145;0.585945;1.02927;1.27145;-0.504804;-0.163046;
34.8397;-1;-0.727525;-0.943629;0;2.69748;0.597301;0.649177;0.699268;0.76;0.00131627;1.81724;1.08685;73.8394;3.24588;0.539882;324.588;53.9882;1.19152;2.76157;1.68345;1.19152;0.539882;0.668798;-0.100596;-0.109345;-1.83998e-05;-2e-05;0.000798663;1.10263;1.08697;72.9773;-0.546725;-0.506253;-54.6725;-50.6253;1.27212;0.585729;1.02916;1.27212;-0.506253;-0.162789;
34.8798;-1;0.50935;-1.07867;0;2.70362;0.597762;0.649983;0.698941;0.76;0.00131627;1.81724;1.08736;74.9367;3.24991;0.542698;324.991;54.2698;1.19288;2.76216;1.68453;1.19288;0.542698;0.668071;-0.100163;-0.108925;-1.83913e-05;-2e-05;0.000798663;1.10263;1.08747;74.0759;-0.544623;-0.509104;-54.4623;-50.9104;1.27345;0.585433;1.02896;1.27345;-0.509104;-0.162292;
34.8998;-1;0.999498;-0.652357;0;2.70667;0.598013;0.650407;0.698778;0.76;0.00131627;1.81724;1.08761;75.4877;3.25203;0.54409;325.203;54.409;1.19355;2.76254;1.6851;1.19355;0.54409;0.667719;-0.0999682;-0.108737;-1.83871e-05;-2e-05;0.000798663;1.10263;1.08772;74.6276;-0.543687;-0.510506;-54.3687;-51.0506;1.27412;0.585344;1.02887;1.27412;-0.510506;-0.16205;
